Rank,Address,Quantity,Percentage,Value
56,0x940e2f7c54cf9ce30b3712ce62ca9213f86f9be2,603.8188314849413,0.0009980476553621072,1101081.75
57,0x9983d8cdeaf7872501628229d311e2f7df396add,603.4686984315141,0.0009974689230423843,1100443.28
58,0x575c37d9f670e6d92c734fec23e9275fe056b0d6,601.5430260953667,0.0009942859935611007,1096931.75
59,0xbf957e1c121fa769580d29bf320ee8bff138ad12,594.5212232039771,0.0009826797077900334,1084127.29
60,0xcc549272d06909c5c7c8af4908a5d3931418efb2,587.1981852241125,0.0009705755127818095,1070773.51
61,0x4447de210475bfa08e5d42271a73d7624c8a5ac6,572.3224448785362,0.000945987512210237,1043647.15
62,0x0f338ec12d3f7c3d77a4b9fcc1f95f3fb6ad0ea6,562.0831319980848,0.0009290630281100614,1024975.45
63,0xf77055dbfafdd56578ace54e62e749d12802ce36,550.0,0.0009090909091046605,1002941.5
64,0x21fb1e55ac7f1d205f18a3f7b37b63db4da5b628,544.0608183652894,0.0008992740799562299,992111.22
65,0x666fa13501ce90c6f8c078313bd72f1f95197c5d,525.8865286664205,0.0008692339316931824,958969.86
66,0xf639d88a89384a4d97f2ba9159567ddb3890ea07,522.8185259289286,0.0008641628527881603,953375.27
67,0x7f16639780aa0f1ae673a488d72737cc76dc4051,507.95,0.0008395867768722041,926262.06
68,0x2d1692566bcc8a51dd0fcded3e009dbebad84032,491.5500249259725,0.0008124793800552197,896356.22
69,0x964b24bb15b68597bd0848085813c11d8513e497,468.9339167604282,0.0007750973830868125,855115.07
70,0x9040f93c02c3bcf708aae7b6c0715e1272b89e0c,460.000445,0.000760331314061088,838824.61
71,0x5237eb109c66125c63907b91ac1473df8a4768b6,458.57535002077975,0.0007579757851697792,836225.91
72,0x50c8d5293cdc5a890c53ee2aadb7a0bfbd8ce9a2,431.44121449,0.0007131259743744235,786746.0
73,mexc.com,415.1101669340303,0.0006861325073393544,756965.84
74,0xa98791c6ce66992940e0c133e686577be84d2fe8,415.00248268,0.0006859545168368224,756769.48
75,0x4a347b6408b11b04de6a645ab02e33062f45f4ed,410.98712536271177,0.0006793175625932704,749447.35
76,0x7ba6da630ecd3449741f8a329f14947a59d4bf84,403.14360781,0.0006663530707704101,735144.46
77,0x9949dbb5fdcd361b41ce100b5d05e2d09e2b5d38,401.99999698639357,0.0006644628049462387,733059.05
78,0x878563de2b21f7604fb795759017ae2846c88885,399.59889984105075,0.0006604940493340418,728680.58
79,0xe6f79a4d711dc75b83821931792689ecd4060be1,399.33876901129787,0.0006600640810203942,728206.23
80,0xff18f92f5b6c2f46918c10cf6014dfa5266e6fc3,383.520031,0.0006339174066211592,699360.28
81,0x531febfeb9a61d948c384acfbe6dcc51057aea7e,381.97697880935465,0.0006313669071324506,696546.48
82,0x30e8d77adfbc1d446afdb5338828280bd323fa86,356.3410284664342,0.0005889934354906188,649798.56
83,0xe7f60328a9527691083f14b2179c16bd2575c97f,351.4635987011489,0.00058093156810986,640904.42
84,0x8bb63f15e5e1c327e192b72dcba7f754735d2fa0,351.00311648381216,0.000580170440477887,640064.71
85,0x9239df3e9996c776d539eb9f01a8ae8e7957b3c3,342.17385377431555,0.0005655766178173413,623964.29
86,0xe472ec4b00ab76d5c8c6943d2aa91820fd795293,341.18249697589283,0.0005639380115389318,622156.52
87,Celer Network: cBridge 2.0 2,339.8539021912027,0.0005617419871013942,619733.79
88,0xd9df8d890d05295330ae4e8b0c70e079f52ee47a,331.91804179,0.0005486248624711087,605262.51
89,0x90dac362b30512f809fffed7ffe25249a0dba845,331.52535083930184,0.0005479757865195316,604546.42
90,0x4daa66817f5436ed15879a3e1ebd6a5fd510131f,331.42633013680484,0.0005478121159368895,604365.86
91,0x2d3b5f570e733100d8f73a7eb3cd6a629d9371db,327.38141459291313,0.0005411263051204384,596989.83
92,0x05cc507c1dd9143143d29e379a0fb9ce733d5848,301.65847967,0.0004986090573133274,550083.29
93,0x0482f861954936f12a9605de11ee1a21042b0e16,301.01690008122426,0.0004975485951831034,548913.35
94,0x42425922360d54fabc5dd5a2a419a3bc38fa80cb,301.0001288190081,0.0004975208740885309,548882.76
95,0x8014e6f4965d131fb3a7b45321dfb30c29cdfd28,300.0,0.0004958677686025421,547059.0
96,0x27ce1c8e7b4382f5b4f7532f5496c0c77523cad9,300.0,0.0004958677686025421,547059.0
97,0x14b2e8329b8e06bcd524eb114e23fabd21910109,299.44216785520564,0.0004949457319995622,546041.78
98,0xf5e2f7caa4ff42bd03e04d99fa606e2e5ca57e24,296.34833,0.0004898319504206325,540400.07
99,0x1cf6ab396ea1bc043d23cdb1054f6fce18d1a832,295.063299197818,0.0004877079325657542,538056.78
100,0x6f82864f8f2d7e651bdab2dc57c50033862bb33e,294.58107428234,0.00048691086658974545,537177.43
101,0xe7a76a8022839a78c62aa9b1143c4faeed155d53,289.678843256542,0.0004788080053899567,528238.06
102,0xd8181397f2cfd540f6b4aa1c2592da5eb322a8d7,287.465090965,0.00047514891069313776,524201.22
103,0xc461e59276a2b03b9ebb1289c2c9cd020677c3a9,283.89567392122615,0.00046924904781077767,517692.28
104,0xaced15b9c8c8ebc0c3fb41b0f57f61ba59ed0e4c,278.67325051985733,0.0004606169430149962,508169.03
105,0x8cbeb2139df859774c75a18c2d606034101eb171,276.10306069362633,0.0004563686953682691,503482.21
106,0xa0d8278bd3b1dd4fa9c975d154eb9b2222d3dbd6,274.99548777396205,0.000454537996327474,501462.52
107,0xb60c61dbb7456f024f9338c739b02be68e3f545c,274.9098715,0.00045439648182505525,501306.4
108,0xac270f5cd954a47d61509bebbc9963a657414b7e,273.019877,0.00045127252397376836,497859.94
109,0x59d779bed4db1e734d3fda3172d45bc3063ecd69,272.2672436914519,0.0004500285019761493,496487.49
110,0xe56fe0c32fc63a45f9d6cdf4aebdaa1228b9ee02,270.5451294336446,0.0004471820321284909,493347.16
111,dForce: iETH Token,262.04705315217745,0.0004331356250514732,477850.66
112,0xfa0df920ae835fc68aa5cedac9c930a64f44c26c,251.79136393896135,0.0004161840726326778,459149.11
113,PancakeSwap V2: ETH-IMO,249.7299367238727,0.0004127767549217359,455390.03
114,0xbefd429cc065a1992f6543e75afd669e4b11cd7e,249.23776713671901,0.0004119632514718828,454492.55
115,0x9ad32e3054268b849b84a8dbcc7c8f7c52e4e69a,248.40400275976836,0.00041058512853475347,452972.15
116,0xe1336fa8165bc4dbadc7fb95718a3c9dcae23fdc,246.93130741723022,0.00040815092135696764,450286.65
117,0x5c0e1d81f215483eafa908f217e52e84f23b13f0,245.00000305,0.0004049586827333983,446764.86
118,0xdb562a0523d1770a14efe16ff0e37a39ec6aa660,240.69830933002936,0.0003978484451796203,438920.59
119,0xbf7e237fd704f69507c1920d1c1c96f19a8f5148,235.44060578986512,0.0003891580261048372,429333.01
120,0xa3113d6a5f286d156252dd39174b338a049b4e79,235.2034574242142,0.00038876604533516035,428900.56
121,0xdc5550d37a3601e9a7818f774a238d085ee68f5a,234.67550640236428,0.00038789339901803985,427937.83
122,0x4d41e9ede1783b85756d3f5bd136c50c4fb8e67e,233.65772756946626,0.000386211119955373,426081.88
123,0xa88c88018caaf859fc652340b0acaf16a7b76dec,232.6787329332363,0.0003845929470029023,424296.65
124,0x5959eeacda3652cf3816af17242fc6cb78f66e5c,232.46193,0.0003842345950471344,423901.3
125,0x04c245c1c7c0fe587591500b3d6946766b8609ca,230.62094353457914,0.000381191642211682,420544.21
126,0xc0115bcf6b0ad1dd30696f5b59bb95e7edab8627,227.989688,0.00037684245950983254,415746.04
127,0xf322942f644a996a617bd29c16bd7d231d9f35e9,227.62001454874954,0.00037623142901188866,415071.93
128,Tranchess: Treasury,227.32059940752893,0.0003757365279520124,414525.93
129,0x46ac8ffbfe632e229a1e81ef361ae3d6569dacfb,227.3141225414835,0.0003757258223883008,414514.12
130,0x3fb2623567e21f8c50f0ae86f54ef4849b4eb47b,227.1465878004462,0.00037544890546096224,414208.62
131,0xed6efd75754ed4e4284a4c5bba945fb3a6cbcb6e,220.66294819545615,0.00036473214578313057,402385.51
132,0xe5d31ad8b8269aa18aca9bc2ec552d300399db55,220.169921,0.0003639172247988932,401486.46
133,PancakeSwap V2: ETH-TITDAO 2,213.4872971734384,0.000352871565581269,389300.49
134,0x6dd9811c69d8f4a67ec761786d763f4192f82b6f,211.94678747644545,0.0003503252685614074,386491.33
135,0x22387d99bb56367dc47ec953f3c706f583f6a9ab,208.6430345525927,0.0003448645199268574,380466.83
136,0x9a05e72c654cb580420147724fe29e366e806c8b,208.30581620332808,0.00034430713422558515,379851.91
137,0xf86d8218bcc15874f5d25c191fddd43f2334c3eb,207.4448489062743,0.0003428840477841524,378281.91
138,0x8b2446190969a812074d7f854010b939c25756cc,205.27986023897068,0.00033930555411913364,374333.98
139,Biconomy: Liquidity Pool,203.23565279554668,0.00033592669884069577,370606.31
140,0x4a263121e4f490f2764cd44972118671b47dd3bb,202.52803361752436,0.00033475708036460807,369315.95
141,0x35bb00c9eb89373b300248eae5d2700b84f011c8,200.999944,0.0003322313124017197,366529.43
142,0x76d1e324757d7e6765df1ecfd6ba6f20ca04bb93,200.64811689499803,0.000331649779996749,365887.86
143,MaskEX 1,200.42951794,0.0003312884594099699,365489.24
144,0xfb41231d860eec59942d44ca17a37821850c1af9,200.0,0.0003305785124016947,364706.0
145,0x5666afb8ffd4e2f44c703e6728e802137638b2db,199.2033825456446,0.0003292617893366245,363253.34
146,0x1457d24195cad44fe2d941d2e977e4b01d08dbed,197.19831398345622,0.0003259476264238663,359597.04
147,0xfe21dd0ec80e744a473770827e1ad6393a5a94f0,194.84806962974213,0.0003220629250127099,355311.3
148,0x35a4fade9c9576d6f580319daef529c5bad3d65c,192.32164367294172,0.00031788701434024935,350704.29
149,0x72d96ed022aec0266fbc602b5304fac3ff264cc4,190.54028266546183,0.00031494261598073394,347455.92
150,0x191d96ce40b0abd52bc5c449d4260716cf686f6b,185.88309532136188,0.00030724478565979116,338963.4
151,0x54c55369a6900731d22eacb0df7c0253cf19dfff,184.6264212009766,0.00030516763835333776,336671.82
152,0x01264c70c4224d4f7752d43d2b363c91e892c1af,183.68434404,0.0003036104860211215,334953.91
153,0x6271ace39a321051b72ad117d32a94e17713d607,179.47256333493638,0.000296648865020911,327273.6
154,0xaec10151bcecdae067d30aa660fff737764716ca,177.6029724,0.00029355863207055624,323864.35
155,0x9944a69089a39cb719b8533cc892e133e3a80a07,174.00773685,0.00028761609397129275,317308.33
156,0xe2994c23e22c05119fe780684f8cd401e27ffd7a,168.5801276813052,0.0002786448391468682,307410.92
157,0x844b8721a28a13ba6977d5ca6dc52c9ab2811c52,166.92003222618052,0.0002759008797168685,304383.69
158,Native: PMM 1,165.4764620163492,0.0002735148132543013,301751.29
159,0x5c7231f42bbb4f4b62a8c65d3a017dbd0c7dc40a,162.37716776,0.0002683920128305061,296099.64
160,0x84e2a7fe384d419d47755b611361e709d5e23202,162.160016,0.0002680330843015751,295703.65
161,0x1b97149a6967ce9b19eae6638aa1ba2cb2a90953,161.76404861270115,0.00026737859275231086,294981.6
162,0x78252b5c1fd7cb7f8ee5f036b69b73091264cc9f,160.60830106476382,0.0002654682662267657,292874.06
163,0xf63646e7bc5d5df6d03de4cec088ef3f8cffc1a7,159.38476061147466,0.0002634458853122076,290642.89
164,0x3a723e58c4808dde4591543282adc7d6b378715b,159.08535333820137,0.00026295099725720295,290096.91
165,0x4a979ef95fbde7a76b96ddc173f536666ea58db2,158.31577500492335,0.0002616789669542448,288693.57
166,0xa81b4728b7697161c80bab51ad4489b0c6d9dbba,157.84077595,0.00026089384454940095,287827.39
167,0xb28da7bc87a9dd1e60849aa7fcb5da24ea913c42,157.08614115745408,0.00025964651431376897,286451.29
168,0x7a7e592eafb846661c7ce28f1e9bc4e43550b59e,153.00935937029075,0.00025290803202083513,279017.16
169,0x0802aadddcee28121ad83789910f13fa2fbe03c3,152.95940087928722,0.0002528254560026462,278926.06
170,0x70e2a2a6c00caad4eb7e8d600b5c62e85ab0a642,151.7796368129417,0.0002508754327524588,276774.72
171,0x12b075b1e4081ed94152a5857cbc6a1fcb0308b6,151.0729683882393,0.000249707385769462,275486.09
172,0x06dbc4fe79e2541b03fe4731b2579c0b7f46f099,151.0553031868276,0.00024967818708944217,275453.88
173,0xbaec5fce623cf6556038ee22c8267b8e6647cc97,151.00561500250714,0.00024959605785915924,275363.27
174,0x9e3eaaf5bd8e6325a8f1cbc22bf6747bc9a8b832,150.71089,0.00024910890909467725,274825.83
175,0xa7a8be97ab4d5cfb87989fb71eb22f51e46425ef,150.00493102733887,0.0002479420347596825,273538.49
176,0x34bf0eae92bf421f8cf8042cd54e970478134be4,149.72964114062452,0.0002474870101535362,273036.49
177,0xa591ee94e53ce82c57e07fab113694c6cdd7d012,146.94600823124256,0.00024288596402225675,267960.45
178,0xc6fa8622d087e5d766acce61fac0881609449d0c,144.62925548779666,0.0002390566206446023,263735.79
179,0xfd2411ba489c6ae1a7e30e6d8392cb479febf980,141.11084952,0.00023324107359030496,257319.87
180,0x78f7b4bd955af1fe8413223f943b5dc1e947b603,140.0,0.0002314049586811863,255294.2
181,0x49d17c582cbb0a033d401482be9742616d9ad66a,139.380802872433,0.0002303814923546138,254165.08
182,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,138.57184754773232,0.0002290443761154189,252689.92
183,0x2885788ca0288d5ea19b0a8ba4a3de6fe31d59de,137.78785799,0.0002277485256067508,251260.29
184,0xd290d11de499d364be82bf6eb308e377142180d1,136.01837375,0.0002248237582678636,248033.59
185,0x1444de7fe80cb2e4396921727aa4a36590cb52b2,134.77719577969006,0.00022277222443260953,245770.26
186,0xfe7c48a5a69278dc36653b17584686e113b9497e,134.5648,0.00022242115702815783,245382.95
187,0xec4f9c22af6b011544cb5fde8a33d488a3fdb7a0,134.47200903,0.0002222677835240233,245213.74
188,0xdace93290c3fe0f46db22ede20f967de0ffd06ee,133.754752,0.000221082234714088,243905.8
189,0x4fa9e9bcd7df0f8b4a74b8f73d162618af767a0d,130.4412192298174,0.00021560532104428182,237863.48
190,0xd91cf067edd811bed4cc88d3f141ea0d0c8161b2,129.78050514,0.00021451323163960848,236658.64
191,0x017faa77aad659522067795ccace3983582cb6fc,128.45466506943347,0.00021232176044855627,234240.94
192,0x6099dab0d8438cb952e6e3c90d0c7381b93c77f6,127.39688886861664,0.00021057337003395655,232312.05
193,0x14859e222af2978ed1baa80e7d301e9044a96972,126.51814262,0.00020912089689572525,230709.63
194,0xead6bdab1b9fc66c9a1c0e647674845971f57032,125.69767441596147,0.0002077647511039055,229213.48
195,0x284cb94aee8f2d373df004cefad09190d2d23fd4,125.61179954769709,0.00020762280917288785,229056.88
196,0xc9ece5649f4aeea94145bbe52727934c01d05532,125.48968715716741,0.00020742097051085228,228834.21
197,0xbe54dede16f805e2759f2efb38c7977d6fd9187e,121.69955824,0.00020115629461461303,221922.8
198,0xfddee9496b013fc6b0c1d8256c7e4f0f5ab98814,121.57871027380541,0.00020095654591015616,221702.43
199,0x8d99a4e2167a1a66b6f0f7a1bbeb076cbc073bbd,120.20373746015551,0.00019868386357351037,219195.12
200,0x831f42c8a0892c1a5b7fa3e972b3ce3aa40d676e,119.99994018368407,0.00019834700857107314,218823.49
201,0xc49e6713db21ee2cbdda61ff735e4c8224184dbc,118.451885,0.00019578823967238309,216000.57
202,0x0c0f1a11b220fd1d53306f67b9327cdeb31d662b,118.18581528808745,0.0001953484550245871,215515.38
203,0xc5b1497ff1c1b3c8e8e2bbac7630816979a8cb60,117.76603382436771,0.0001946546013655357,214749.9
204,0x5e5922c5a2e1c137d1d4cc3bf9374021a1002db2,116.07776808487412,0.00019186407948203302,211671.29
205,0x1fa8875976e784c2fab699e24fc79f329e8115f1,115.39207076956068,0.00019073069548976223,210420.9
206,WhiteBIT,114.7175226837642,0.00018961573997603218,209190.84
207,0x192d4064ec4645d1a3ea86f6f6beed237f102173,114.4726464,0.00018921098578798606,208744.3
208,0x52a258ed593c793251a89bfd36cae158ee9fc4f8,114.37691863403482,0.00018905275807564454,208569.74
209,0xcd8f352f937ffdb8ec937ccf7f18b56a229deea1,113.48794076249115,0.00018758337316397987,206948.66
210,0xb679bf2ca52d98d33028d346c5fb75f84069810c,113.36275818685154,0.00018737645981581208,206720.39
211,0x577d005912c49b1679b4c21e334fdb650e92c077,112.95398131855424,0.00018670079557068237,205974.97
212,0x441a7c1511fdacfc9965738c8690ba7e3f97ad93,112.05612384987805,0.00018521673363896374,204337.7
213,0x72a53cdbbcc1b9efa39c834a540550e23463aacb,111.99555316850811,0.0001851166168102516,204227.25
214,SwissBorg 5,111.5432230980471,0.0001843689638012138,203402.41
215,0x5755e4a8f8904fd3f779abc76eab436a49ab9a4d,109.82685781691225,0.00018153199639433644,200272.57
216,0xaabf14e20e86b0c9dce92c24eeca1d36070b2c91,109.25819248703066,0.00018059205370030306,199235.59
217,0x02eec96c946d7776bb325b2d016b9a503593c416,108.34367530006384,0.00017908045504413668,197567.94
218,0x5ef771a1693f26e2bf6bffcce47c5352c665aa07,108.34209005550083,0.00017907783480518953,197565.05
219,0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,108.32853852940822,0.0001790554355885072,197540.34
220,0x8c7de13ecf6e92e249696defed7aa81e9c93931a,108.13603082759481,0.00017873724104005046,197189.3
221,0x17bfe57f52016735bd084ac9f418ea1beb0dace4,106.85751366448012,0.00017662398953073802,194857.88
222,Hotbit 2,105.35085816769723,0.0001741336498665964,192110.45
223,0x855e99f768fad76dd0d3eb7c446c0b759c96d520,104.6699452206802,0.00017300817392109668,190868.79
224,0x8b2f57d12ae055f26fb643f9c4f64fffe9f4c6a1,104.63740027999235,0.00017295438063070272,190809.44
225,0x3f6c266ea6e9f05808c424987755aa42b953724e,104.2576445538613,0.00017232668521560059,190116.94
226,PancakeSwap V2: ETH-KENSHI,103.90330002488467,0.0001717409917792667,189470.78
227,0x4277a0fdb01ea563f556ab8293eaa5eabcbe80f4,102.23690077833177,0.0001689866128593029,186432.06
228,0xf03e70113e395c2cebe08f91faa56cad16722d4b,102.22901115866615,0.00016897357216564052,186417.67
229,0xb2b9efeebd55c9671588aead7974050a33c2d002,101.81513688364097,0.00016828948245484475,185662.96
230,0x5b77395b6a6a4e90d76766feaa4001b797867d25,101.5,0.00016776859504386008,185088.3
231,0x8bee7340304a051b16cecee05fb8c999db3b65ed,101.329944,0.00016748751074633514,184778.19
232,0xbe7019f8333b0b3cfc707ac353ebc2123140134c,101.32428953162055,0.00016747816451760864,184767.88
233,0xce062a7f6b95e905a403a4d3e38ea86d378b6a56,101.01855216464003,0.0001669728134977985,184210.36
234,HODL: LBank LP,100.98083496897252,0.00016691047102561983,184141.58
235,0x49e1760169b490058e72e9286f4757278e5b32a0,100.80554364150463,0.00016662073329426358,183821.93
236,0x6e6a5ade90e60ae883f0b35fb2e8d8f66e5d7a07,100.78091398694656,0.0001665800231214397,183777.02
237,0x00367258ea346ea11068b4fdc64704f671e1dd82,100.01819494355473,0.00016531933048771514,182386.18
238,0xdf4ccef670bace19c73430c8f84aeafc404e52fd,100.01472181352803,0.0001653135897769271,182379.85
239,0xd1e3ffe82a08a82ae2d4cf36891f19af35e56c47,100.0,0.00016528925620084734,182353.0
240,0x73909171f75bfaed8ac9b59afe2f62e48ebe6885,99.75465303698876,0.0001648837240305747,181905.6
241,0x8ae9d9dc8546b63635f0f4d0b58dfefdc7dc966b,99.4999204,0.00016446267834959518,181441.09
242,0x1ccb8e5c95744cb11d00e6183741533f19622dfa,98.95377751348796,0.0001635599628346856,180445.18
243,0xf8188706ea2956493de9b7ef70694dfb60f71a8e,98.887644,0.00016345065124214185,180324.59
244,0xc1978cab5a270f74a332bf3d7c1370fe79d4a714,97.80370644552345,0.0001616590189206659,178347.99
245,0x3196215119d12a61b3d0218a6b8f00bcfdc4eb3c,97.35587586503537,0.00016091880308513723,177531.36
246,0x312491b19590448a2fe168d4557fe83087acd7c3,97.098796,0.0001604938776883781,177062.57
247,0xf2fa7c80f7f5272a820981c8168859242525b807,96.64925,0.00015975082644869746,176242.81
248,0x59de3b49314bf5067719364a2cb43e8525ab93fa,95.92825075292718,0.0001585590921559971,174928.04
249,0x37e88775a9868dba9d4d3228a7845db14e53a204,95.15704897035846,0.00015728437846578158,173521.73
250,0x63dfe4e34a3bfc00eb0220786238a7c6cef8ffc4,94.44428751587944,0.00015610626035918686,172221.99
251,0x84811d901063391658ddacb6dbc6926d9014038d,94.43493331636772,0.0001560907988723904,172204.93
252,0xc6da94ca4cdbe74b777b53e42470f676c44b9ab6,94.33944339148456,0.0001559329642858043,172030.81
253,0x35a778461e80520d1a5b32066f4866f1e86a0a8c,93.69960721769367,0.00015487538383324135,170864.04
254,0x1447787533cf2f4cf41ee667f6e8662cde68c3ba,92.42577156798998,0.00015276987036262488,168541.17
255,0xdbf3da6ec8456a5adf1b3caa5472950afdcac3ee,91.999878,0.000152065914051887,167764.54
256,0x709a0ae90c5636eb3bf06ef7870e54c557abea39,91.96289741051575,0.0001520047891105898,167697.1
257,0x61696526e6cdd9e007a63ad57e5ed7b71da2aa87,91.91741913901456,0.00015192961841389247,167614.17
258,0xbcf51dbee457dd2d50817c81492e9bf11f3167f8,91.52482533,0.00015128070302708173,166898.26
259,0xbd5d0d10861f5415f5761cd6094f15456b0f3a78,90.92787427527963,0.00015029400706885132,165809.71
260,0x00405bc760229d8bbd79542b46da14f3f0a5ee79,90.76878416888422,0.0001500310482153012,165519.6
261,0xc814ce9f8d2d4f050159245f0b03e311bfcc1b28,90.6988,0.00014991537190309415,165391.98
262,0xb479dfd96118f2ed9342570c9cb9937a5f07c0dc,90.53027923,0.00014963682517581722,165084.68
263,0x62bec49ad0041182173f3b63ef7ea196764c8a1a,89.999864,0.0001487601057873742,164117.45
264,0x7b24c4c423fd110c87d29889fb1760ac8f6fb7e5,89.96380411086686,0.00014870050266483918,164051.7
265,OpenLeverage: Trade Controller,89.57031700053054,0.00014805011074691806,163334.16
266,0xc78248d676debb4597e88071d3d889eca70e5469,89.40501698995534,0.0001477768875889384,163032.73
267,0x04a52be45578e0b01dbe4723559fba4fd1a89d97,89.17332199,0.00014739392064685766,162610.23
